Código Cliente;Nome do Cliente;Data de Cadastro;Valor do Contrato;Ativo;CPF;Observação
047220;José Müller;07/05/2024;255.717,03;N;f9a82f632ac850ac;
047221;Luíza Sá;25/10/2021;229.602,40;N;d2280db60726065c;sem observação
047222;João Sá;18/04/2020;858.946,64;N;483108733b765b19;"campo com ; ponto-e-vírgula dentro"
047223;Camões Gonçalves;;433123.90;N;2f9ae65da757df2e;"campo com ""aspas"" no meio"
047224;Luíza Müller;08/12/2020;00000000810584,39;S;a5b19ca4ed60f246;
047225;Antônio Ferreira;25/03/2021;389.950,00;N;5ae0a283de72d412;
047226;Antônio Assunção;2022-02-05;658578.74;N;f94afe7900a865fc;sem observação
047227;Ângela Ço-Testé;23/11/2024;807054.60;N;1cd263243d2e715b;sem observação
047228;Camões Sá;25/10/2022;829697.29;N;5718fd240864b7ab;"campo com ""aspas"" no meio"
047229;Luíza Gonçalves;06/01/2023;164304.24;N;5ad5284f9fd10a19;sem observação
047230;Antônio Ço-Testé;05/06/2025;24974.24;N;7ceeb1b15034f14a;"campo com ""aspas"" no meio"
047231;Ângela Müller;09/02/2023;;N;cf78d3b746e84734;
047232;Camões Ço-Testé;2021-09-26;751.819,38;N;163817a12fdf621f;campo com | pipe dentro
047233;João Müller;03/03/2022;None;N;5019ddee756b1ba8;"campo com ""aspas"" no meio"
047234;José Müller;20220313;863.408,00;N;adb26fc3847300fa;"campo com ""aspas"" no meio"
047235;Maria Sá;29/03/2023;00000000919637,27;N;215dac1d5f4fac1a;campo com | pipe dentro
047236;Maria Assunção;01/11/2022;814.122,02;S;fcc3b0f8d1b34ca6;"campo com ""aspas"" no meio"
047237;Ângela da Silva;11/02/2022;992.031,33;N;ca4cdbe6dbbf0a36;sem observação
047238;Íris Assunção;2023-11-16;348.647,06;S;8f3b148c6565edc9;sem observação
047239;Ana Sá;26/04/2022;174.919,04;N;c2d6a7170e6c6702;campo com | pipe dentro
047240;João Ço-Testé;14/02/2025;00000000817877,35;S;f2382255e492a668;sem observação
047241;Ana Gonçalves;22/02/2020;00000000684244,50;N;5bec8446a1165d71;"campo com ; ponto-e-vírgula dentro"
047242;Íris Ferreira;12/07/2021;338.534,19;S;a38bcbdd032a1996;sem observação
047243;João Ferreira;20221219;953203.97;S;a4cb928d3c5abf34;sem observação
047244;Ângela Müller;07/03/2024;00000000901423,57;S;45d3e750d744167a;campo com | pipe dentro
047245;Antônio Sá;22/07/2020;748.234,22;N;56530f1a6a2b5b7e;"campo com ""aspas"" no meio"
047246;Antônio da Silva;21/04/2024;13315.01;S;c252dac2ba041fcb;"campo com ; ponto-e-vírgula dentro"
047247;Luíza Ferreira;2022-04-18;00000000371986,41;N;5497ed92c9857661;
047248;Ângela Sá;2025-05-27;390.398,39;S;361bf686b3b6f82c;sem observação
047249;Antônio da Silva;03/02/2021;563851.65;S;cb9df5ca3a61dae6;
047250;Maria Sá;2022-11-25;106.448,30;S;b6f622791a65698a;"campo com ; ponto-e-vírgula dentro"
047251;José Sá;20200307;00000000866629,88;N;983870a13003e49e;sem observação
047252;Camões Gonçalves;03/01/2020;62.270,94;S;8613c34d6b28bf7c;
047253;Maria Sá;04/02/2020;00000000378728,05;S;fe9e863282eb322e;sem observação
047254;João Ço-Testé;06/12/2023;NaN;N;fc2221da455621c1;"campo com ""aspas"" no meio"
047255;Luíza Assunção;07/08/2021;16.677,83;N;5146383ac267384f;campo com | pipe dentro
047256;Luíza Sá;20200909;None;S;56c3e03ebf24cfc2;"campo com ""aspas"" no meio"
047257;Camões da Silva;2020-08-24;48117.65;S;1f816d9c84424cdd;"campo com ""aspas"" no meio"
047258;Ângela Ço-Testé;18/06/2025;00000000535565,74;N;ac434caf64522009;campo com | pipe dentro
047259;Íris Ferreira;10/07/2022;929.790,71;N;6d86ecd4c0e64892;"campo com ; ponto-e-vírgula dentro"
047260;Íris Assunção;;794181.18;N;1fb2515c6ec42d18;sem observação
047261;Íris Müller;14/02/2024;216.946,31;N;ddf7f535008a0b0f;"campo com ""aspas"" no meio"
047262;Ana Sá;28/08/2022;441.830,26;S;21f2e60622b14543;campo com | pipe dentro
047263;João Ferreira;15/06/2020;00000000000541,60;N;64c2a2c2d81ca167;
047264;José Gonçalves;08/07/2022;726.898,80;S;e69fc416a7f28738;
047265;Íris Ferreira;17/07/2024;NaN;S;e27694cc21a9a81c;"campo com ; ponto-e-vírgula dentro"
047266;Íris Müller;20210214;00000000540784,44;N;d7c537fdddec95b3;
047267;José Ferreira;20230714;660.550,94;N;c4a2c8708748241e;sem observação
047268;Luíza Assunção;23/07/2024;00000000308301,35;N;e05d638eecfe68a7;campo com | pipe dentro
047269;João da Silva;20221227;00000000083242,99;S;f6fafcc06302aa94;sem observação
047270;Íris Ferreira;20220112;468.932,55;S;f7ed1f811e0a4d9c;campo com | pipe dentro
047271;Ana Assunção;11/07/2021;00000000524339,09;S;93edb85bf97bdf54;campo com | pipe dentro
047272;Íris Müller;12/08/2023;260.291,85;S;88963f0c038713c0;sem observação
047273;Maria Müller;11/12/2022;233.653,80;N;153ff40f53493d12;"campo com ; ponto-e-vírgula dentro"
047274;Camões Ferreira;02/02/2020;00000000859989,87;N;795e93136b9f8e0a;sem observação
047275;José Assunção;30/12/2020;00000000208045,86;S;c691d009398afe4a;sem observação
047276;Íris Müller;04/05/2024;843.660,46;S;c0a37608fa2029b2;
047277;Maria Ferreira;2022-09-12;555.510,25;N;7f43bcd61432019b;campo com | pipe dentro
047278;João Ço-Testé;11/05/2023;5.547,50;N;e524af7f2ade1923;"campo com ; ponto-e-vírgula dentro"
047279;Camões Sá;31/10/2024;191861.70;N;3b200c93c1915d68;"campo com ; ponto-e-vírgula dentro"
047280;Maria Assunção;18/03/2024;293.884,38;S;b90de802b260fd02;sem observação
047281;Maria Ferreira;25/07/2021;603011.34;N;57456ff354449bf9;"campo com ; ponto-e-vírgula dentro"
047282;Maria Müller;;00000000955218,75;S;c0375540d680808e;
047283;João Sá;11/02/2024;609.458,49;S;1600504e422fbbb7;
047284;Antônio Assunção;14/07/2021;224.659,10;S;f8c391823dc709e2;"campo com ; ponto-e-vírgula dentro"
047285;Ângela Gonçalves;20200630;None;S;0276527cb4b0e81f;
047286;Íris Ferreira;20230505;460.827,48;N;95c069c7d627792e;
047287;Luíza Müller;12/09/2023;None;S;0fa570c28eae935c;campo com | pipe dentro
047288;Íris Ferreira;20221013;628.729,81;N;484ccc49934b64b4;sem observação
047289;Ângela Sá;06/07/2024;481151.72;S;7837aa6d4837d022;"campo com ; ponto-e-vírgula dentro"
047290;Maria Sá;15/02/2021;801.809,05;S;45ba17861cd06bcb;sem observação
047291;Íris Assunção;07/01/2023;692629.63;S;4e521b8c522ef626;"campo com ""aspas"" no meio"
047292;Antônio Sá;31/03/2022;982.585,43;S;7cd37a3d75a31d8b;
047293;Camões Müller;20/12/2021;118.537,78;N;ff3267d9360b7f42;"campo com ""aspas"" no meio"
047294;Camões da Silva;17/10/2020;239949.37;S;0c3b527acafb3642;
047295;Íris Ferreira;;499.044,05;S;fb9fa9eaba43c4f6;"campo com ; ponto-e-vírgula dentro"
047296;Antônio Müller;18/12/2020;00000000147886,12;S;c92f69f5f0df1acf;"campo com ; ponto-e-vírgula dentro"
047297;José da Silva;19/10/2020;52.335,27;N;e6247783860ecd54;sem observação
047298;João Sá;19/05/2024;409574.90;N;74665f16ff1bf025;"campo com ""aspas"" no meio"
047299;João Ferreira;2023-05-09;659625.28;N;39c96cc111999169;campo com | pipe dentro
047300;João Gonçalves;20220610;588315.91;N;d442958e1f2ed332;
047301;José da Silva;23/11/2021;517.348,27;N;2d8931ca91f3f32a;campo com | pipe dentro
047302;Camões da Silva;21/02/2021;726144.28;N;4cadade53490ec40;"campo com ""aspas"" no meio"
047303;Luíza Ço-Testé;23/02/2023;411.137,10;N;b796b0a7ecfec28c;"campo com ""aspas"" no meio"
047304;Ana Ferreira;20231216;;S;09dae134c4dbe434;
047305;Maria Müller;2024-02-27;00000000598419,72;N;0ba6969dbebf2848;sem observação
047306;Ângela Gonçalves;15/01/2021;138.775,66;N;c6328be70b428e15;
047307;Antônio Assunção;17/08/2023;58383.02;N;88358f106d86fefa;sem observação
047308;Maria Ço-Testé;09/09/2021;00000000426562,65;S;6cc08b63b27f1c18;"campo com ; ponto-e-vírgula dentro"
047309;Ana Gonçalves;23/05/2021;00000000822711,10;S;e6bff0bcd3b8ac14;
047310;Íris Ço-Testé;08/09/2022;NaN;S;08268c6bd59d2691;
047311;Ana Ferreira;2021-12-14;281.378,78;S;218a000054e52336;"campo com ; ponto-e-vírgula dentro"
047312;Luíza Müller;09/02/2022;322.254,71;N;b8fe63f2cd5c2fc2;
047313;Antônio Sá;24/08/2022;610.066,61;S;466d43a3513e19d0;campo com | pipe dentro
047314;Íris Ço-Testé;17/03/2022;00000000737126,46;S;465a468f3fe09369;"campo com ""aspas"" no meio"
047315;João Gonçalves;20/12/2020;820.050,70;S;204174af8f824f78;
047316;José Müller;27/05/2022;726.329,88;S;875ee8a8f50a19ac;sem observação
047317;Maria Assunção;2023-12-08;;S;280bf711e2b929bb;"campo com ""aspas"" no meio"
047318;José Gonçalves;01/10/2022;842022.63;S;d169eb5ecb027d41;"campo com ""aspas"" no meio"
047319;Luíza Gonçalves;21/07/2020;None;N;d05d2b252c03af30;
047320;João da Silva;11/04/2023;00000000711739,87;S;dbb90d83c1382f78;
047321;João Assunção;23/01/2022;398.611,89;S;e16d41283fb384d7;
047322;Íris Ferreira;20200206;2079.76;S;835f21a278e7383e;"campo com ; ponto-e-vírgula dentro"
047323;Camões Müller;12/11/2024;186830.01;S;f4e4c4eb6a1eb1b8;"campo com ""aspas"" no meio"
047324;Maria Müller;01/11/2024;478.290,46;S;4704556f13b9a117;
047325;Íris Müller;29/12/2020;340.454,99;S;04d6af13fc79d45f;"campo com ""aspas"" no meio"
047326;Maria Sá;2020-02-09;345.505,68;N;4e2c42f135e9fe07;campo com | pipe dentro
047327;Íris Sá;2022-02-15;603267.87;N;28cab9dfd6c5ed8c;
047328;José Müller;2024-05-28;667.828,59;S;320ecd66928e6062;"campo com ""aspas"" no meio"
047329;José Assunção;08/11/2024;00000000385756,06;S;0220192bd225b3a8;campo com | pipe dentro
047330;Camões Assunção;20220308;836.442,26;N;07067c416a7f37e3;sem observação
047331;Luíza Assunção;02/08/2022;00000000281353,25;N;32f6f85db82a4845;sem observação
047332;José Gonçalves;03/09/2020;00000000838677,81;N;1fffe961db327cff;"campo com ; ponto-e-vírgula dentro"
047333;Ana Gonçalves;09/05/2024;416.523,61;N;3ecd68e429f3e4c2;"campo com ; ponto-e-vírgula dentro"
047334;Ana Müller;02/04/2025;341.011,45;S;81f62eebd4a748b4;"campo com ""aspas"" no meio"
047335;José Sá;25/04/2025;550.502,95;S;892594b8f13620c7;"campo com ; ponto-e-vírgula dentro"
047336;Camões Gonçalves;01/04/2024;374663.92;S;893bc27611353c47;sem observação
047337;Camões Gonçalves;14/12/2023;953.739,39;N;ef572fc588300bf7;campo com | pipe dentro
047338;Ângela Assunção;2022-07-11;00000000451182,00;S;edb9038c0c93176f;
047339;Ângela da Silva;22/05/2023;00000000734060,30;N;0afaebbfd69079e1;sem observação
047340;José Müller;20210717;605866.47;N;84fb9d663559e131;
047341;Antônio Ço-Testé;24/09/2023;261915.24;S;d09b03b4851249ea;"campo com ""aspas"" no meio"
047342;José Müller;09/04/2022;NaN;S;ea6f746eb26e9abf;"campo com ""aspas"" no meio"
047343;José Sá;07/08/2021;428.819,81;S;4ff9f89f35783d39;"campo com ; ponto-e-vírgula dentro"
047344;Camões Assunção;05/06/2020;;S;77299c96418426f8;campo com | pipe dentro
047345;Luíza Gonçalves;01/03/2023;919217.27;S;93c204a888d99233;sem observação
047346;Ana da Silva;22/11/2024;523.128,34;N;0d1ce05da754c4db;"campo com ; ponto-e-vírgula dentro"
047347;Maria Sá;05/09/2023;151.390,86;S;9ec5b59d3e3d72e3;sem observação
047348;Ângela Ço-Testé;20230227;971.996,74;S;8d12e00382e446c7;sem observação
047349;Maria Sá;17/09/2023;543.269,78;N;5b7c4be0cf544c3a;"campo com ""aspas"" no meio"
047350;Camões Ferreira;23/07/2024;558.343,28;N;393a0536cfb5108c;"campo com ; ponto-e-vírgula dentro"
047351;Antônio Ferreira;15/11/2020;404.133,62;N;fd3175e2e76a3971;campo com | pipe dentro
047352;Ângela Sá;2021-01-31;624.330,95;S;a09d51221e0112d4;"campo com ""aspas"" no meio"
047353;Camões Gonçalves;20230403;00000000065918,88;N;c95f34c9ba6c0c1e;"campo com ; ponto-e-vírgula dentro"
047354;Íris Assunção;06/11/2021;519.574,99;S;999bd48693e2fd86;"campo com ; ponto-e-vírgula dentro"
047355;Ana da Silva;2021-03-24;00000000189330,61;S;728943975fe9584c;campo com | pipe dentro
047356;Ângela Assunção;12/01/2021;65.305,73;S;6d6c605b1523ec17;
047357;Ana Ço-Testé;22/08/2023;624719.25;N;128516ec62f31ebd;
047358;Íris da Silva;02/01/2025;00000000000735,73;S;de13472f54fecd65;"campo com ""aspas"" no meio"
047359;Camões Assunção;05/04/2024;NaN;N;cff2900bf4788378;"campo com ; ponto-e-vírgula dentro"
047360;Camões Gonçalves;19/05/2024;00000000586353,78;N;a69ffe14ea32a3df;campo com | pipe dentro
047361;Ângela Sá;14/06/2021;00000000234004,30;N;1c13be6042262aa0;campo com | pipe dentro
047362;Camões Müller;27/06/2021;00000000972655,53;N;5f3b576fc674c12c;"campo com ; ponto-e-vírgula dentro"
047363;Antônio da Silva;20/04/2025;00000000832952,82;N;84278af3fff4f2b2;"campo com ; ponto-e-vírgula dentro"
047364;Maria Assunção;16/05/2023;295.387,41;N;a257876913b6f10f;
047365;Ângela Ferreira;03/04/2023;397.132,85;S;a743c8585cc9ebad;
047366;Camões da Silva;20240112;116298.37;N;a9e135e16c776d53;
047367;Antônio da Silva;;850339.77;S;d51818920c21d0d9;"campo com ""aspas"" no meio"
047368;Ângela Müller;21/07/2022;00000000276404,06;S;3bfed1f2eac085e9;campo com | pipe dentro
047369;Íris Müller;20210821;00000000535680,54;S;a712f65fcfdacace;"campo com ""aspas"" no meio"
047370;João Gonçalves;2022-12-22;223.265,21;N;d8614de668994cd7;"campo com ""aspas"" no meio"
047371;Camões Ferreira;31/07/2021;316.296,78;N;d512f027afafc72b;sem observação
047372;Antônio Sá;21/06/2021;448484.83;N;2a0aeaea5dd34175;campo com | pipe dentro
047373;Ângela Assunção;20210308;290.842,98;S;416488125178868f;
047374;João Assunção;29/07/2021;371280.18;N;ecf5068ab94a85e9;"campo com ""aspas"" no meio"
047375;Ana Ferreira;17/04/2025;349794.26;S;c0157a8dfe46c01c;"campo com ""aspas"" no meio"
047376;Ana Ferreira;14/04/2025;00000000466656,62;S;1a39f1cadc4e8b3c;
047377;Luíza Sá;16/04/2025;20.777,55;S;24272cb433af7d58;
047378;Íris Sá;04/01/2021;946.921,66;N;5bfe8bf8959a1f4b;"campo com ""aspas"" no meio"
047379;Luíza Ço-Testé;20221226;00000000853899,35;N;8456c74a81097f34;campo com | pipe dentro
047380;Antônio Ço-Testé;23/05/2020;386.162,16;S;f2d5dd71065adf9f;sem observação
047381;Ana Sá;05/11/2021;786.933,26;N;59325b2c8f958de4;
047382;Luíza da Silva;20231219;;N;5df7929fb6e151e9;"campo com ; ponto-e-vírgula dentro"
047383;Íris Sá;30/07/2022;237.715,81;S;de7b4d6441a66241;sem observação
047384;Maria da Silva;05/07/2022;00000000496592,80;S;3005a2e71857b016;"campo com ; ponto-e-vírgula dentro"
047385;Ângela Ferreira;16/02/2020;342684.51;S;66b855572a9942bb;"campo com ; ponto-e-vírgula dentro"
047386;Ana Müller;03/06/2022;00000000282550,70;N;6073d6c9fb001a3f;sem observação
047387;João da Silva;27/08/2022;307.541,97;N;9dd7ec8e8f9ac095;"campo com ""aspas"" no meio"
047388;Ângela Ço-Testé;03/02/2020;494115.63;S;7dfef650b2cf767c;
047389;Camões Ço-Testé;2022-05-12;595.045,71;N;4554d68eec7785b4;campo com | pipe dentro
047390;Ana Müller;2022-08-27;698.809,41;S;8dff80bbc4c60ca3;"campo com ""aspas"" no meio"
047391;Ana Assunção;2020-11-16;523998.80;S;ebc76eb47efcca9f;"campo com ; ponto-e-vírgula dentro"
047392;Ângela Assunção;01/11/2023;166534.44;S;93fdf383c37687d6;sem observação
047393;Íris da Silva;20220213;330142.20;S;4744af2f974d12a6;campo com | pipe dentro
047394;João Assunção;15/02/2022;353.512,50;N;396405d4765986f9;sem observação
047395;Ângela da Silva;16/02/2022;945.494,65;N;188291ab44cd0965;"campo com ; ponto-e-vírgula dentro"
047396;João Ferreira;12/05/2024;223330.38;N;f466ef227c0bfda5;"campo com ; ponto-e-vírgula dentro"
047397;Camões Müller;31/01/2021;167.180,09;S;4b3a92699f698701;sem observação
047398;Ana Sá;03/05/2020;00000000243924,36;S;157b52472b8566ea;
047399;Antônio da Silva;20231016;394.064,00;N;e7bff0e825f4660c;campo com | pipe dentro
047400;João Müller;27/11/2021;976.535,02;N;26800349446db0da;"campo com ""aspas"" no meio"
047401;Luíza Sá;03/11/2023;302730.18;N;0a986b9297024483;sem observação
047402;José da Silva;23/09/2024;108.378,61;N;66e7f25bea8c9a70;sem observação
047403;Ângela Ço-Testé;2022-11-21;618878.40;S;dabe622ec6d38892;"campo com ""aspas"" no meio"
047404;Antônio Ço-Testé;20250121;941.416,76;N;9417d45129bf940e;"campo com ; ponto-e-vírgula dentro"
047405;Antônio Ferreira;11/01/2024;;N;8da25847dedbd662;sem observação
047406;Luíza Ço-Testé;2025-05-01;146.459,17;N;f3c7e3642ad2cc38;"campo com ""aspas"" no meio"
047407;João Ço-Testé;2020-10-08;;N;d60959d6c45621bf;
047408;Luíza da Silva;31/07/2022;719.735,95;N;b986d6019de6f549;"campo com ""aspas"" no meio"
047409;Maria Müller;27/04/2025;00000000480096,78;N;2ff129f51663724b;sem observação
047410;João Ferreira;16/03/2025;242.571,38;S;facf0c0d48b55baa;sem observação
047411;José Müller;14/11/2023;101.836,90;N;0bbee717f3714cb1;
047412;João Gonçalves;12/01/2024;617326.91;S;cb8bbd8898810862;"campo com ; ponto-e-vírgula dentro"
047413;Camões da Silva;22/10/2021;403783.80;N;dcbcd63f8cd2f49c;campo com | pipe dentro
047414;Maria Müller;05/02/2025;00000000783790,61;S;e1e155bd4a061b36;"campo com ""aspas"" no meio"
047415;Maria Müller;02/02/2020;455.944,37;N;892861d79c6be4f2;"campo com ; ponto-e-vírgula dentro"
047416;Luíza Assunção;17/07/2023;726.292,24;N;11de771ff5e89399;sem observação
047417;Ana Sá;24/09/2022;718.966,32;N;02f4a6a7de3787fc;campo com | pipe dentro
047418;Camões da Silva;09/04/2020;;N;95459b63fb832ab1;"campo com ; ponto-e-vírgula dentro"
047419;Antônio Ço-Testé;20240814;00000000747716,96;S;a79d65fe496c2f9b;sem observação
047420;Luíza da Silva;12/04/2025;310506.95;N;21f42bff4b2e8938;"campo com ""aspas"" no meio"
047421;Camões Ferreira;23/07/2022;562.954,12;N;7895522847c3de94;"campo com ""aspas"" no meio"
047422;Íris Ferreira;20220925;00000000661326,90;S;0b5e1c352ac024b5;sem observação
047423;Ângela Müller;2022-10-09;00000000307494,46;S;1bf193d83414a1ad;sem observação
047424;Camões Gonçalves;04/02/2025;280.503,89;N;9dad4c2e43ffc7f3;"campo com ""aspas"" no meio"
047425;Luíza Müller;23/02/2025;00000000692193,89;N;bce7be40c939b5ca;campo com | pipe dentro
047426;Ana Ço-Testé;20220210;00000000301241,00;S;afc6a0df9c7c26ac;"campo com ; ponto-e-vírgula dentro"
047427;João da Silva;20250206;461.621,93;S;a74ab1345db1ac85;"campo com ; ponto-e-vírgula dentro"
047428;Camões Gonçalves;20230505;446.354,24;S;fe4cc681483a78bd;campo com | pipe dentro
047429;Camões Sá;24/02/2023;515.416,76;N;02a8579cdf76e215;"campo com ; ponto-e-vírgula dentro"
047430;Maria Gonçalves;04/01/2025;NaN;S;77fca92457863cfa;
047431;Íris Sá;20/04/2023;160.368,19;S;115ba68e96acc11b;
047432;Ângela Assunção;2023-08-25;669.398,51;N;f2432776afd0646b;sem observação
047433;João Müller;31/01/2020;713.425,38;S;ddaa39f0da628a0b;sem observação
047434;João Gonçalves;05/03/2023;854.341,83;S;744f9c490385c73d;"campo com ; ponto-e-vírgula dentro"
047435;Íris Assunção;2021-10-27;65.716,76;S;ff1cb57e6187ad08;"campo com ""aspas"" no meio"
047436;Antônio Ço-Testé;16/04/2025;00000000403464,60;N;e23144cecaad7c87;campo com | pipe dentro
047437;Íris Assunção;24/01/2023;25.421,75;S;062aca6324745f78;
047438;Luíza Müller;28/09/2020;560861.05;S;83716492114e44b2;campo com | pipe dentro
047439;Camões Assunção;01/01/2021;953.077,26;S;ebb1e24c94d500fc;sem observação
047440;Maria Gonçalves;20210103;00000000473166,69;N;96924cec943d019e;campo com | pipe dentro
047441;Antônio Assunção;20201119;368.371,18;S;79c6a149273718a0;"campo com ; ponto-e-vírgula dentro"
047442;Íris Ço-Testé;13/01/2021;301549.28;S;636325c09f7f23ea;sem observação
047443;Íris Ferreira;12/08/2023;00000000297044,36;S;cd4841f22a46d07e;sem observação
047444;Íris Sá;02/07/2023;770.209,62;N;69b709b697925fb1;
047445;José da Silva;05/06/2020;;S;5c3770188b8dc1b1;campo com | pipe dentro
047446;Ana Assunção;2024-11-24;00000000206276,04;S;d6b3a68290aaa7be;campo com | pipe dentro
047447;Antônio Assunção;26/01/2023;336708.81;S;2c8e1719d1c67718;sem observação
047448;Antônio da Silva;20201205;00000000087856,54;N;161fa1588e582189;
047449;Luíza Sá;03/05/2022;NaN;S;7570fd8d16f691df;sem observação
047450;Luíza Gonçalves;20210513;00000000225776,35;S;fd8241235425473a;sem observação
047451;Íris Gonçalves;;00000000412305,93;S;9014a19f1d0f948a;
047452;José Ço-Testé;30/07/2024;00000000647112,39;S;cc582ca53a51c59e;"campo com ""aspas"" no meio"
047453;João Ferreira;26/01/2020;00000000256022,20;S;5a9e9faada6863d3;"campo com ; ponto-e-vírgula dentro"
047454;Ângela Gonçalves;20/11/2021;571.096,36;S;edfe338dc9363168;"campo com ; ponto-e-vírgula dentro"
047455;José Sá;18/11/2024;901.345,74;N;8d45f3af53f3e944;"campo com ""aspas"" no meio"
047456;Ângela Gonçalves;;404,82;N;b57264342b086c3c;"campo com ; ponto-e-vírgula dentro"
047457;João da Silva;20/10/2023;00000000786890,89;S;1194b6607e41abf7;"campo com ; ponto-e-vírgula dentro"
047458;Maria Sá;09/07/2024;500081.94;N;2c2b5f0628ac395a;"campo com ; ponto-e-vírgula dentro"
047459;João Assunção;2023-03-08;160229.00;N;548f8649bbaf89ff;
047460;Íris Sá;23/06/2022;75.139,33;N;c175f06cafd9e2bb;sem observação
047461;Antônio Ferreira;17/05/2020;552.301,73;S;af5e03ae093916bb;sem observação
047462;João Assunção;20210228;00000000779686,84;N;f07f5e3fe252d23e;"campo com ""aspas"" no meio"
047463;Luíza Sá;20221027;;N;61aefd9a58cfd8e4;"campo com ""aspas"" no meio"
047464;Ana Ço-Testé;30/10/2020;42.483,25;N;c3c821a00dac9fbc;
047465;João Ço-Testé;20220707;44663.58;N;b9e794fe33ac1927;campo com | pipe dentro
047466;José Ço-Testé;01/08/2024;694377.92;N;497be6effe1549e4;sem observação
047467;José Assunção;03/03/2024;None;S;20d349022f3bebb3;
047468;Maria Assunção;18/11/2020;706449.28;N;4a5180ee24dcc0e7;
047469;Maria Gonçalves;20201027;NaN;S;1c0d6e7c32860caf;campo com | pipe dentro
047470;João Müller;27/01/2020;845.810,94;N;6557f6ceb9cccff6;campo com | pipe dentro
047471;Antônio Müller;23/11/2021;489.303,58;S;6e550afef3817fa4;"campo com ; ponto-e-vírgula dentro"
047472;Ana da Silva;10/03/2021;913480.14;S;3dfc7fa945f1d407;sem observação
047473;Antônio Gonçalves;02/10/2022;755431.16;S;572073a575408afc;
047474;Ana Sá;22/07/2022;00000000190598,99;S;7e8c4db91e5397e8;sem observação
047475;João da Silva;29/03/2021;917.353,01;S;925d0017438e4b5a;sem observação
047476;Antônio Gonçalves;;200706.22;S;d4c54d67aaafae0f;sem observação
047477;João Müller;23/08/2023;00000000831092,87;S;8a20322ea90bea99;sem observação
047478;Ângela Assunção;18/07/2024;402.420,99;N;fe68d790d75c0b84;campo com | pipe dentro
047479;José Müller;14/12/2023;00000000452935,28;S;5093d5c9f8205864;
047480;Luíza Gonçalves;14/05/2024;49.787,94;S;1497a7483e050853;"campo com ; ponto-e-vírgula dentro"
047481;Antônio Müller;20210106;697.061,81;N;62217c16303aa741;"campo com ; ponto-e-vírgula dentro"
047482;José Gonçalves;08/03/2021;600.869,49;N;55a1e20e2d4e3bfb;campo com | pipe dentro
047483;Maria Ço-Testé;27/01/2020;121.886,36;S;44a44b99036d03e2;"campo com ""aspas"" no meio"
047484;João Ferreira;01/04/2021;;S;04210d4b13e19e0a;"campo com ""aspas"" no meio"
047485;Íris Müller;2022-11-21;485.502,85;N;1430e0f7d0d7869a;"campo com ; ponto-e-vírgula dentro"
047486;Ângela Müller;20210329;199.374,15;S;23798ef7f5d1ffef;campo com | pipe dentro
047487;José Ço-Testé;2021-12-10;;S;829ee78f65d38f6a;sem observação
047488;Antônio Sá;02/03/2023;611337.77;S;6010021be8bfd954;"campo com ; ponto-e-vírgula dentro"
047489;Maria Ferreira;13/01/2020;452.693,64;N;c115e358c6677daf;
047490;Ana Gonçalves;03/01/2025;00000000345541,09;N;655ae4fa7221b465;sem observação
047491;Ana Ço-Testé;14/06/2021;620085.25;S;6d1f03eb34491ac3;sem observação
047492;Ângela Assunção;07/08/2021;713.366,51;S;868daceaa882f079;campo com | pipe dentro
047493;Luíza Assunção;2020-06-28;812.641,91;N;4a12e70ea2b47354;"campo com ; ponto-e-vírgula dentro"
047494;Ana da Silva;2024-09-23;700.581,30;N;026b7b5d3617b3c8;"campo com ; ponto-e-vírgula dentro"
047495;Ângela da Silva;26/06/2020;574.655,06;N;2c25d374ea8295b6;sem observação
047496;José Sá;20221117;560754.82;S;82ad99041b76dbf1;"campo com ; ponto-e-vírgula dentro"
047497;Luíza Müller;02/06/2024;742249.88;S;74260dc680b7b91b;"campo com ; ponto-e-vírgula dentro"
047498;Camões Sá;25/07/2023;00000000050146,80;N;3a0e7f4242c51e68;"campo com ; ponto-e-vírgula dentro"
047499;Íris Ço-Testé;06/02/2021;509.101,33;N;437970e21ddc2f04;"campo com ; ponto-e-vírgula dentro"
047500;José Sá;07/04/2024;479.450,63;N;3ba50ebe11b1fe5a;"campo com ; ponto-e-vírgula dentro"
047501;Luíza Ço-Testé;30/06/2023;235.917,05;S;8d70f3026a55c9e8;campo com | pipe dentro
047502;Maria Ferreira;20240127;825.327,62;S;871b410a2b05c222;
047503;Íris Müller;20200510;480.231,31;N;8730e56cbc77befe;sem observação
047504;João Ferreira;2022-08-05;460.723,77;S;0d0ac3d55de28b81;campo com | pipe dentro
047505;Luíza Sá;06/05/2024;576795.32;N;14954dc8ee42bc5d;
047506;João Müller;14/07/2021;785.785,47;N;5982f92a1b5f3eda;sem observação
047507;Ana Ço-Testé;20230409;735375.97;S;52ed062a9524175c;campo com | pipe dentro
047508;Ângela Ferreira;20/01/2021;None;N;501c7b225f0f6a38;"campo com ; ponto-e-vírgula dentro"
047509;Luíza Ferreira;02/11/2022;00000000988945,55;S;09bbc8a96bd2bf94;campo com | pipe dentro
047510;José Ferreira;12/04/2021;39.259,19;N;97cdbcbad28026a3;campo com | pipe dentro
047511;João Ço-Testé;20220225;156.453,31;S;84da0d530971865c;sem observação
047512;Íris Sá;2023-04-15;00000000440317,08;S;72888de2cd23e68c;campo com | pipe dentro
